id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,label
222,-13.976,,3.86,0.785,0.635,-2.431,,5.609,-0.714,1.0,1.1629999876022339,,1.88,,-1.809,C
223,20.132,T,-2.703,1.262,2.317,-0.071,0.977,0.744,0.485,1.0,1.032,,-0.772,-0.991,-0.761,C
224,21.45,U,,-1.619,-0.532,,-0.256,-0.035,-0.682,0.0,0.025,,0.174,,-0.149,G
225,,,,0.379,,1.992,-2.231,2.485,,1.0,1.014,1.279,-0.386,-3.115,2.485,E
226,-3.238,,-1.393,,-0.265,-1.033,-0.012,-0.192,0.743,3.0,4.065,-0.002,-0.474,,-0.678,E
227,,R,-15.434,-0.449,0.331,,-2.009,-3.182,1.783,0.0,0.042,0.869,-0.822,0.277,,B
228,-13.476,P,-11.708,-2.761,,2.996,2.832,-1.522,,0.0,0.004,-1.283,-0.39,0.001,0.76,B
229,,K,,-1.13,1.072,-0.59,-2.113,0.402,-1.207,0.0,0.014,-0.626,-0.883,1.448,-2.212,E
230,-3.407,S,,-1.481,0.213,0.699,,-0.419,4.0,1.0,1.03,-0.3,-0.391,-0.062,0.004,A
231,-4.762,I,,-1.289,-0.013,-2.495,2.186,2.181,-0.435,1.162,3.5889999866485596,-0.757,-1.259,2.266,-0.93,J
232,,T,-3.456,,0.312,1.901,2.575,0.737,-1.619,0.0,,-0.553,,-2.254,-1.61,D
233,-14.197,P,,-2.367,-0.054,0.462,0.167,-0.91,1.0,0.0,-1.9589999914169312,-1.869,0.461,,0.193,B
234,,Q,-10.67,-1.83,,6.512,6.402,-0.499,5.0,4.0,,,0.36,-0.478,0.353,B
235,-6.69,S,16.192,1.386,,,0.694,0.809,2.0,4.0,1.046,,-1.664,0.411,-0.611,C
236,,M,,2.025,1.549,4.323,,0.521,-0.361,1.0,1.035,,,,-0.868,D
237,,,-14.059,2.136,-1.092,1.81,-1.096,-0.299,1.879,-0.251,2.8480000495910645,2.872,-1.253,,2.352,K
238,21.547,U,-2.25,-1.109,-0.843,-1.225,,-0.35,-0.419,-0.239,-0.2029999941587448,0.179,0.453,0.008,-0.141,G
239,-7.976,Y,-1.188,,-0.679,-3.125,5.289,1.874,1.696,0.948,1.121999979019165,-0.448,,2.264,1.348,J
240,-3.748,,20.134,-1.111,-0.591,0.947,-0.428,-0.529,,1.0,1.068,,-0.035,0.481,0.055,A
241,,K,-0.685,-2.454,-0.767,-0.208,0.988,-0.063,4.0,1.0,-1.8279999494552612,0.077,-0.095,1.171,-0.249,E
242,21.075,,-3.955,-0.59,,-1.092,,0.469,0.297,-0.466,-0.008999999612569809,,0.639,0.201,0.984,K
243,21.291,U,-2.478,-0.799,-1.148,-0.688,0.395,-0.506,-0.978,,-0.45899999141693115,-0.004,-0.066,0.06,-0.102,G
244,,J,-1.758,-1.531,-1.751,-2.029,2.667,,1.083,-0.045,-1.7760000228881836,0.536,-0.525,-0.613,0.558,J
245,-13.003,O,-13.102,-1.557,0.375,-0.547,-1.876,0.452,1.061,0.0,0.059,,1.108,-0.165,,B
246,-5.058,R,19.419,-1.178,0.377,0.409,,,2.0,1.0,1.06,,-0.321,-0.733,0.022,A
247,-4.367,,19.642,,-0.918,0.508,0.012,-0.803,1.078,1.0,1.025,-0.635,-0.13,,0.142,A
248,,,-1.256,-0.871,-0.91,-1.392,1.495,0.258,0.238,0.0,-0.4569999873638153,0.011,,-2.151,0.937,E
249,-13.008,P,,-0.679,,,-2.872,-0.086,1.565,2.0,0.47699999809265137,-0.22,,-0.094,0.288,F
250,-3.289,J,0.447,-1.776,0.29,-0.705,0.64,2.131,-0.842,,,,,1.269,-0.443,J
251,20.747,T,-3.421,0.047,-0.963,-0.742,-0.896,0.867,,0.042,-0.3610000014305115,0.34,-0.593,0.337,,K
252,-3.88,S,19.752,,-0.645,0.792,0.106,-0.737,3.0,3.0,4.061,-0.097,0.025,-0.315,,A
253,,,,-1.034,-0.674,,0.353,,,0.154,-0.5419999957084656,0.086,,0.019,-0.742,G
254,-4.073,L,-0.637,,,0.052,0.663,0.332,1.0,0.0,-0.5019999742507935,,-0.671,0.709,0.205,E
255,-13.773,O,,-1.948,0.103,-0.879,-0.611,0.497,-0.245,0.0,0.045,-1.228,0.903,-0.229,-0.421,F
256,,S,-3.335,-0.618,,-0.611,1.097,,,,1.190999984741211,-0.263,1.38,,,G
257,1.61,V,-0.212,5.789,-3.35,1.495,-4.527,0.638,,-0.65,,-3.612,,,,L
258,,U,-4.478,,-1.032,-0.228,,0.957,-0.438,-0.034,-0.777999997138977,0.4,-1.115,0.197,1.851,K
259,-5.247,Q,11.068,2.982,-0.063,-0.607,3.177,-2.79,-3.54,0.0,0.9039999842643738,0.56,,-0.33,0.105,A
260,,P,7.139,-1.142,2.552,-0.215,-2.532,8.213,0.009,0.0,0.068,1.166,0.387,-0.622,0.468,A
261,-13.278,P,,-1.284,0.461,,,-1.14,0.819,1.0,1.028,-0.202,0.767,,,B
262,-3.76,J,-1.128,9.466,-6.262,0.992,-1.929,-0.382,-0.652,,,-2.622,-0.802,-2.749,-0.309,L
263,,P,16.591,,,-1.459,0.256,,-2.223,1.0,,,0.058,-0.066,1.11,A
264,,N,-13.984,-1.271,-0.544,2.161,1.649,-1.111,-2.343,,-1.6169999837875366,,-1.587,1.522,-0.415,K
265,0.236,,-5.121,,-5.214,,-0.838,0.869,,-1.887,,1.789,,,-2.633,L
266,-3.334,S,20.123,-0.98,-0.785,0.887,,,3.0,0.0,0.14000000059604645,-0.856,0.166,0.513,-0.091,A
267,-0.085,J,-8.541,0.072,,,4.004,2.443,0.375,1.0,1.067,-0.548,-0.017,2.032,2.333,D
268,18.19,S,,,0.406,1.241,0.738,-2.185,-1.784,-0.803,0.23999999463558197,1.948,,-0.856,-0.791,G
269,,S,20.144,-1.07,-0.385,0.843,,-0.757,0.552,3.0,,-0.084,-0.471,0.073,-0.304,A
270,-15.597,N,-7.677,-1.157,1.079,-1.837,-0.247,1.395,-1.982,1.0,-0.7559999823570251,-1.097,1.855,,-1.226,B
271,,J,,-1.457,-1.295,-2.729,3.421,1.149,1.245,1.052,,,-0.01,0.508,,J
272,1.398,K,0.966,-0.607,1.571,,,0.505,-1.903,3.0,4.039,0.243,-0.73,0.985,0.444,E
273,-0.115,I,-1.633,-0.309,2.53,0.093,-3.276,-1.267,1.0,0.0,0.056,0.087,0.074,,,E
274,-2.707,S,20.022,-0.884,-0.935,1.003,-0.412,-0.763,0.952,1.0,0.23800000548362732,-1.389,,0.072,,A
275,-7.042,U,,8.273,-3.163,-2.693,0.259,,0.195,-0.43,0.4909999966621399,3.273,,0.106,-3.447,L
276,-0.618,L,-0.468,,0.933,0.549,-2.227,-0.348,3.0,0.0,0.3959999978542328,-0.083,-0.851,0.054,-1.45,C
277,1.97,K,,0.062,1.736,1.087,-3.472,0.059,5.0,4.0,1.056,0.281,-0.783,-0.041,-2.0,E
278,1.281,,,-0.567,1.801,1.508,-2.479,-0.389,-2.169,4.0,2.1610000133514404,-0.358,-0.981,,-0.807,E
279,,J,-11.536,2.739,-2.283,,,-2.934,0.591,4.0,1.002,2.967,-0.054,-2.034,-1.939,D
280,-2.589,,,-1.158,1.351,2.112,-0.131,0.073,-0.853,1.0,1.051,,0.357,1.116,0.246,E
281,-8.62,O,-5.85,3.687,-1.128,-1.666,0.699,0.219,,0.682,-0.1379999965429306,,-3.858,-1.297,-0.965,L
282,21.277,U,,-0.984,-0.744,-1.671,,-0.716,-0.362,-0.396,,0.042,0.364,0.033,-0.474,G
283,4.377,Y,-3.807,3.197,-0.201,,-0.668,3.591,3.966,-2.66,3.61899995803833,1.11,-0.859,,4.27,K
284,,N,-5.43,,0.848,-1.307,-1.853,5.8,-0.535,4.0,,-0.847,2.248,,-0.016,F
285,,N,3.4,-2.82,1.484,-1.37,-2.69,8.389,-1.003,1.0,1.027,0.022,2.381,-1.303,1.073,A
286,-11.06,,-11.343,-2.057,0.449,,4.438,-2.103,,4.0,0.9440000057220459,0.08,-1.054,0.417,-0.711,B
287,-2.086,L,0.097,-2.161,0.391,,-1.225,0.626,,2.0,4.021,-0.381,-0.897,1.549,-1.195,E
288,,T,,-0.99,-0.738,,-0.062,-0.03,-0.155,0.163,-0.4339999854564667,0.185,0.037,,-0.049,K
289,-2.904,S,20.169,,-0.539,1.031,-0.609,-0.708,1.548,0.0,0.018,-0.188,-0.187,,0.142,A
290,-4.164,K,-0.757,,-1.143,-1.584,,0.348,,,,0.007,-0.486,-0.05,-0.622,J
291,-1.116,J,-1.398,0.238,1.016,0.983,-1.478,0.043,-0.514,0.0,0.054,-0.15,0.33,,,E
292,21.239,U,-4.01,-1.367,-1.1,-1.562,-0.765,-0.157,2.0,4.0,1.0,-0.284,0.702,0.148,0.468,D
293,,,1.568,-1.053,0.789,0.305,-0.092,,-0.633,0.0,0.053,0.424,-0.603,0.436,-0.034,E
294,-3.466,S,,-1.304,,0.811,-0.496,,1.124,3.0,0.3610000014305115,,-0.164,,0.365,A
295,-12.393,,-14.055,-1.928,-0.625,,,-0.028,1.159,1.0,-0.03400000184774399,-0.247,-0.093,0.769,0.117,B
296,,Y,-2.892,-1.02,0.638,-1.78,1.508,,0.361,1.0,,0.938,-0.873,-2.542,1.8,E
297,-3.069,S,20.177,-1.178,,0.743,-0.675,-0.659,0.674,4.0,1.067,0.445,-0.327,0.108,0.188,A
298,,,-12.314,,0.584,-0.238,-1.428,-0.474,1.376,2.0,4.069,-0.944,,-0.187,0.345,B
299,18.848,S,-7.51,,-1.13,0.488,0.418,0.901,,,-0.6980000138282776,-0.231,-1.908,0.213,,K
300,3.944,V,-1.935,2.389,,2.327,-3.24,1.322,-0.755,3.0,4.021,0.871,-0.882,-0.997,0.827,E
301,-11.307,P,,-0.529,,0.944,-1.001,-1.485,1.509,4.0,0.9509999752044678,-0.016,-1.409,1.476,0.431,B
302,21.513,V,-2.982,,-0.848,-0.676,-0.313,-0.594,-0.117,-0.043,0.15600000321865082,-0.171,1.2,0.064,,G
303,-2.237,,-7.371,2.369,6.606,2.321,2.872,-4.479,-0.348,1.0,1.015,3.485,2.647,-2.459,-2.563,C
304,-3.572,S,20.071,-1.14,-0.645,0.893,-0.433,-0.703,1.0,0.0,0.03,,,,0.039,A
305,-2.685,S,20.292,-1.089,-0.372,0.908,-0.654,-0.778,1.181,3.0,4.022,-0.514,,0.158,0.236,A
306,20.981,U,-4.923,-1.054,-0.983,-1.512,,,0.042,0.0,0.061,0.08,0.634,-0.135,-0.13,C
307,-3.614,M,0.361,12.572,-4.076,-0.778,-2.288,0.383,-1.599,0.064,0.5590000152587891,,,0.735,1.446,L
308,-6.968,,-2.965,,-1.013,-3.302,4.511,,1.706,,-0.12200000137090683,-0.078,1.329,0.76,1.537,J
309,,P,17.578,-1.558,-0.092,0.915,0.024,0.531,0.547,1.0,1.023,-0.811,-0.194,,0.443,A
310,,W,-2.48,-0.805,-0.56,,-1.117,0.321,-0.159,1.0,1.042,-0.512,,0.725,-0.245,G
311,,Y,-3.798,0.746,0.603,,0.892,-1.108,3.0,3.0,1.968000054359436,2.211,3.42,-0.245,,E
312,-14.702,O,-11.281,-2.051,,-1.043,,-0.577,-1.76,1.0,-1.0080000162124634,-1.759,1.209,,0.129,B
313,21.389,U,,-1.36,,-1.537,,-0.577,,-1.116,0.33000001311302185,0.034,0.786,0.05,-0.41,G
314,-1.64,,,-1.938,0.542,1.726,-1.316,-0.896,5.0,4.0,1.03,0.821,,,1.097,E
315,-11.249,P,-11.938,2.024,0.369,,-1.594,,3.0,3.0,4.016,2.158,0.825,-1.541,-1.53,F
316,-12.609,P,-12.557,-2.559,-0.209,,3.228,-0.359,-2.075,4.0,1.033,-0.627,-0.342,-0.532,-0.458,D
317,-3.909,,19.949,-1.254,,0.464,0.157,-0.154,5.0,4.0,-0.06599999964237213,-0.113,0.118,0.112,0.086,A
318,21.115,T,-3.915,-1.602,-0.916,-1.051,,-0.354,-0.375,-1.202,0.09200000017881393,-0.097,,0.24,0.005,G
319,-5.177,K,-0.91,-1.777,,-0.988,1.31,0.45,,0.582,,0.224,-0.387,0.76,0.587,J
320,21.283,T,-2.66,-1.381,-0.884,-1.22,0.118,,-0.783,-0.419,,,0.18,-0.031,-0.25,G
321,18.732,V,-5.78,,0.839,-0.647,0.028,1.026,2.807,4.0,1.032,-1.229,-0.575,,-0.345,C
322,-0.527,K,-0.566,,0.838,,-2.689,-0.859,1.0,0.0,-0.6039999723434448,0.873,-0.264,-2.605,1.133,E
323,20.926,,,-0.755,-1.078,-1.305,-0.019,-0.254,1.0,0.0,0.041,-0.098,0.233,-0.094,0.437,G
324,,L,-0.727,,0.854,,-1.397,,1.0,0.0,0.03,0.579,-0.824,-0.551,,E
325,,Q,16.548,0.843,-0.082,-1.386,,-0.949,-1.699,1.0,,2.391,0.473,,1.171,A
326,,K,-1.395,,-1.005,-1.851,,0.248,,0.297,-1.2269999980926514,0.043,0.061,0.514,,J
327,21.319,T,-2.934,-1.45,-0.857,-1.21,0.388,-0.913,-0.847,-0.547,-0.2939999997615814,0.082,-0.065,-0.186,,G
328,9.739,Y,6.076,,10.591,,-0.304,-0.016,3.82,2.0,-3.7039999961853027,,,-0.892,,C
329,19.663,U,-1.769,2.073,1.307,0.125,0.47,,0.608,4.0,1.004,-0.588,-0.013,-0.898,-0.642,C
330,-12.399,Q,,-1.336,1.218,-0.736,-1.182,-2.377,,0.0,0.014,0.031,0.827,,0.2,B
331,21.429,U,,-1.023,-1.185,-1.373,,-0.338,-0.42,-0.348,-0.003000000026077032,-0.065,0.41,0.387,0.156,G
332,-7.719,R,17.281,,-0.715,-0.69,0.982,,-0.99,4.0,,2.193,0.668,,,A
333,2.605,,,-0.53,,,-4.151,-0.173,7.0,1.0,1.056,-0.239,-1.455,0.111,-1.68,E
334,-5.415,X,,5.798,-3.168,2.448,,0.807,1.979,-2.993,4.177999973297119,,-1.075,-0.124,2.701,L
335,-4.357,K,,,0.118,-0.123,,0.365,2.0,1.0,-1.8839999437332153,,-0.186,0.115,,E
336,,K,-1.459,-0.696,0.157,-0.357,-0.959,-0.005,7.0,1.0,1.06,0.251,-0.241,-0.797,1.051,E
337,21.242,,-2.072,-1.203,-0.191,-0.545,0.278,,-0.779,0.379,-0.6549999713897705,0.412,0.032,-0.366,-0.528,G
338,-3.309,S,20.159,-1.029,-0.489,,,-0.868,1.2,1.0,1.044,-0.604,-0.331,0.037,0.334,A
339,20.38,,,,-0.907,-0.118,,,-0.102,4.0,1.027,-0.323,0.051,-0.334,,G
340,-3.631,S,19.939,-1.222,-0.515,0.869,-0.262,-0.353,1.015,1.0,1.021,0.38,0.133,-0.003,0.199,A
341,-6.191,,-0.818,,0.614,-2.105,2.307,-3.871,,-0.591,0.5789999961853027,,3.152,0.052,-0.899,K
342,,O,,-2.558,,4.027,2.982,0.536,2.0,1.0,1.023,-0.141,-1.483,-0.752,-0.444,D
343,,Y,0.007,2.419,,2.532,0.532,-0.673,-0.592,2.0,4.037,-1.441,,,-1.663,D
344,-12.017,O,-13.557,,-0.748,3.45,2.008,-0.136,-1.466,0.0,0.053,0.221,-1.319,-0.08,-0.821,D
345,-3.527,S,,-0.897,-0.83,,-0.727,-0.725,1.469,1.0,1.029,-0.768,,0.434,,A
346,-4.529,S,19.81,-1.263,-0.07,0.725,0.04,-0.448,1.0,0.0,0.006,-0.131,,-0.115,0.084,A
347,-2.334,,,-1.83,,1.019,,-0.428,,1.0,-0.25999999046325684,-0.299,-0.399,-0.193,-0.139,D
348,20.9,U,-4.444,-0.458,-0.748,0.224,0.171,0.848,0.441,0.282,0.17900000512599945,-0.616,-0.362,-0.439,,G
349,,U,-3.618,-0.954,-0.931,-1.5,-0.416,-0.438,0.164,-0.784,0.1860000044107437,-0.065,,0.151,-0.053,G
350,-5.399,,18.95,-1.225,-0.736,0.507,,-0.081,,1.0,1.029,,0.402,0.078,,F
351,1.206,I,,,0.685,1.962,,-0.772,5.0,4.0,1.043,0.876,-0.115,,0.839,E
352,-5.675,Q,18.473,-0.881,-1.209,0.152,0.224,0.338,1.039,1.0,1.001,-1.64,0.456,-0.113,-0.482,F
353,-4.259,K,-0.933,-1.669,-1.284,,0.833,-0.0,0.711,0.574,-1.2569999694824219,-0.047,-0.943,,-0.701,J
354,-12.781,P,-13.095,-1.084,,-0.014,-1.382,0.328,0.555,0.0,0.026000000536441803,0.652,1.456,,0.375,B
355,-5.396,K,-1.068,-2.189,-1.174,-1.476,1.6,0.787,,0.702,-0.4309999942779541,-0.075,-0.498,,-0.291,J
356,-1.633,K,,-1.703,0.697,1.364,,-0.885,5.0,4.0,1.03,0.293,0.986,0.309,0.991,E
357,-4.837,,18.556,-1.022,0.378,-0.173,-0.609,0.881,-0.462,1.0,1.034,2.725,-0.033,0.001,0.727,A
358,21.212,,-1.541,-0.533,-0.523,-1.025,0.168,,5.0,4.0,1.005,-0.311,-0.413,-0.113,-0.658,G
359,-2.014,K,0.408,,,1.038,-0.874,-0.743,4.0,1.0,-2.015000104904175,0.001,,-0.16,0.457,E
360,-5.867,W,,5.178,-1.677,-0.03,-0.347,-5.377,1.298,0.964,0.39500001072883606,4.434,-0.088,0.174,-0.331,K
361,4.026,,-5.984,0.955,6.602,,-0.402,-1.481,1.554,0.0,0.069,1.06,0.968,-2.219,-0.116,C
362,-2.902,S,,-1.078,-0.405,0.775,,-0.678,0.949,1.0,1.002,-0.52,-0.323,-0.12,,A
363,-4.289,T,18.694,,0.787,-0.026,,0.934,-1.262,1.0,-0.49900001287460327,,0.284,0.448,0.451,A
364,-12.295,O,-13.835,-1.945,0.217,0.264,,0.535,,0.0,0.021,-0.135,-0.769,,0.124,F
365,-3.996,O,,10.081,-5.273,-0.064,-0.309,,-0.144,-1.229,-1.0729999542236328,,2.03,0.566,2.108,L
366,21.39,U,-3.178,-1.34,,-1.394,-0.003,-0.628,-0.633,-0.701,-0.06700000166893005,-0.051,0.457,-0.126,,G
367,-11.265,O,-2.11,3.655,7.568,-3.986,-0.396,0.805,-3.079,1.0,1.047,-1.101,-2.136,0.471,,C
368,,,3.483,1.7,1.018,1.946,0.643,0.689,-0.83,1.0,1.022,,-0.622,1.188,-1.714,D
369,20.185,S,-4.908,-0.987,-0.716,-0.315,,,,0.604,-0.8610000014305115,0.217,-1.597,-0.189,0.449,K
370,20.446,Y,-2.349,0.752,0.551,2.481,0.44,0.615,1.0,0.0,0.05,-1.238,1.358,,-0.932,D
371,,,17.301,0.663,0.98,,0.997,-0.367,-0.95,1.0,1.031,3.309,,,-0.253,A
372,,S,-5.724,-0.819,,-1.304,-0.669,0.807,1.135,0.138,,0.805,-0.177,0.418,,K
373,,S,20.14,-1.062,-0.492,,-0.487,,5.0,4.0,1.056,-0.375,-0.127,0.154,0.127,A
374,2.372,T,-6.527,10.173,-4.659,1.278,-0.558,0.846,4.654,1.641,3.2809998989105225,0.062,-3.452,0.236,-1.897,L
375,-3.83,S,19.991,-1.234,-0.556,0.743,-0.234,-0.34,3.0,3.0,4.06,-0.419,0.188,0.226,,A
376,-4.368,S,19.646,,-0.735,,0.343,-0.844,,3.0,4.008,-0.366,-0.009,,-0.211,A
377,-3.457,R,19.984,,-0.825,,-0.318,-0.45,3.0,3.0,4.026,,,0.279,-0.203,A
378,,J,,-1.64,-1.592,-2.874,2.552,,1.513,0.624,0.004999999888241291,0.17,-0.676,0.786,-0.545,J
379,,,2.289,5.364,-1.95,1.112,,-1.541,-1.052,-0.058,-2.2690000534057617,-1.624,1.238,,,L
380,-5.225,R,19.371,-0.704,-0.585,0.305,0.521,-0.294,0.616,4.0,0.335999995470047,,,,-0.296,A
381,21.111,T,-3.392,-1.516,-1.124,,-0.303,-0.365,-0.9,-0.977,-0.02500000037252903,-0.003,0.191,0.069,-0.292,G
382,,J,-1.919,-2.039,-1.637,-2.485,3.042,0.792,1.447,1.275,,-0.799,0.321,0.703,-0.439,J
383,-3.902,R,,-0.697,1.38,-0.75,0.03,0.718,-1.346,1.0,-0.9150000214576721,4.229,0.129,-1.024,1.097,A
384,-4.274,K,-0.22,-1.598,-0.833,-1.628,1.312,1.149,1.169,,0.7490000128746033,-0.22,,,0.141,J
385,-2.972,K,-0.263,-0.133,-0.246,-0.082,0.273,,-0.395,3.0,-0.6489999890327454,0.186,-0.815,,-0.52,E
386,-4.675,S,,-1.005,-0.584,0.628,0.085,-0.985,0.674,4.0,-0.0729999989271164,-0.371,,,0.018,A
387,-11.471,,-12.352,-1.436,1.026,0.334,1.439,-4.56,1.0,0.0,0.066,-0.256,,,-0.128,C
388,1.718,K,-0.573,0.125,2.148,1.516,-2.819,-0.05,-0.167,4.0,,0.776,-0.557,-1.719,0.784,C
389,,I,0.035,0.104,0.534,,2.95,1.789,1.134,0.636,2.6689999103546143,-0.027,-1.367,1.206,,J
390,,R,19.436,-1.085,,0.572,,-0.391,1.146,4.0,1.009,,0.371,0.369,,A
391,,N,-11.978,-3.333,-0.072,1.06,0.668,,-2.416,0.0,-1.3350000381469727,-0.667,-0.637,0.512,,D
392,-3.026,J,,,-0.474,,,,,4.0,1.061,0.854,1.698,,1.522,E
393,-13.21,Q,,1.355,-1.811,,-0.327,-0.055,0.876,1.408,-0.19599999487400055,0.133,0.139,0.418,-1.422,L
394,-7.55,R,-10.163,0.572,,7.942,,,0.037,0.0,0.009,,1.109,-1.703,1.065,D
395,-4.228,S,18.6,-0.227,-0.78,-0.07,0.388,0.453,-0.04,1.0,1.042,0.142,0.824,,-0.564,A
396,-13.12,,-13.851,-1.527,0.359,0.26,-1.231,-1.676,1.322,2.0,4.041,-0.104,0.194,,-0.006,F
397,13.244,U,-4.98,1.512,,4.204,2.411,2.907,,-1.65,,0.113,-2.38,1.131,,K
398,21.121,,-3.795,-1.069,-0.719,-0.496,-0.126,0.527,,-0.067,-0.6119999885559082,0.144,-0.596,-0.142,0.745,K
399,16.148,,,0.332,0.521,0.698,0.05,-0.282,2.0,1.0,1.056,2.329,3.55,,-2.178,D
400,-1.539,S,2.575,5.244,-2.84,2.54,-1.553,-1.223,-0.992,,,-3.333,,0.282,-0.399,L
401,,,-12.11,1.496,1.162,-0.799,-0.241,-3.519,1.0,0.0,0.026,0.36,,2.719,0.53,B
402,,L,-2.282,11.149,-5.489,0.464,-0.819,0.429,-2.372,,-4.730000019073486,,1.711,1.483,0.421,L
403,-5.936,S,18.275,-0.673,0.606,-0.81,-0.07,-0.736,2.0,1.0,,3.136,0.235,-0.097,1.102,A
404,-4.713,R,,,-0.739,0.555,0.428,-0.74,0.737,1.0,1.014,,,-0.399,,A
405,,S,19.952,-1.072,-0.653,0.741,,-0.19,0.945,4.0,1.021,-0.414,0.109,0.581,,A
406,-3.543,S,20.08,-1.112,-0.463,0.81,,-0.822,,4.0,0.08500000089406967,-0.381,-0.13,-0.059,,A
407,,J,-1.409,-1.359,-0.563,,-0.057,0.778,3.0,3.0,,-0.103,-0.474,0.104,0.357,E
408,-5.6,,,,-0.757,-1.137,,,-1.97,0.773,3.6489999294281006,-0.333,-0.986,2.295,,J
409,-1.987,L,0.501,-1.625,0.963,0.917,-1.437,0.116,2.0,1.0,1.036,,-0.55,0.655,-1.103,E
410,,U,-3.625,,-1.067,,-0.505,-0.606,-0.387,-1.305,0.6019999980926514,-0.076,0.609,0.307,-0.048,G
411,,Q,-15.079,-1.853,-0.149,,-0.119,-2.17,7.0,1.0,1.0,-0.525,-0.211,0.523,-0.016,B
412,-4.089,S,19.734,-1.152,,,,,3.0,3.0,4.06,-0.342,-0.15,-0.11,,A
413,20.889,T,-4.417,,-0.672,-0.91,0.105,-0.549,-0.653,,0.421999990940094,-0.233,0.073,0.246,0.037,G
414,,J,-2.522,-0.321,,-2.511,1.581,1.621,0.346,2.0,4.022,-0.106,-0.045,0.179,-1.927,C
415,0.327,Q,,6.79,-5.365,3.41,-1.557,1.724,,-2.952,1.4119999408721924,-3.914,-1.53,2.117,,L
416,-6.297,Q,17.511,0.379,0.625,-1.227,0.604,-0.71,,1.0,-0.9829999804496765,3.43,0.044,,0.422,A
417,21.299,U,-3.703,-1.023,-0.991,,-0.565,0.04,0.16,0.0,0.043,-0.124,,-0.014,0.488,D
418,,O,-13.685,1.231,,,0.464,,0.021,0.0,0.039,1.635,-1.19,-0.856,-2.359,F
419,-6.87,J,,,-1.615,-1.693,0.038,-2.752,,1.7,2.5239999294281006,,0.67,,0.778,L
420,0.947,J,0.728,,2.452,4.16,-1.278,,7.0,1.0,1.04,0.514,0.75,2.836,,D
421,-8.454,,-13.063,-1.184,0.43,,3.203,-3.851,2.0,1.0,1.006,0.352,-0.632,-1.394,,B
422,1.798,V,-1.149,,-1.39,0.106,0.335,-1.813,5.0,4.0,3.072000026702881,,3.448,-2.474,1.614,E
423,-1.593,K,-2.033,-1.494,0.268,1.0,,-0.541,3.0,0.0,0.06,0.561,0.343,-2.763,0.489,E
424,-3.439,S,20.195,-0.962,-0.622,0.667,,-0.72,1.0,0.0,0.001,-0.329,-0.097,0.135,0.081,A
425,20.796,T,-1.838,-0.524,-0.485,-0.927,0.533,-0.973,-0.216,0.566,,-0.538,0.548,-0.041,-0.518,G
426,-12.825,P,-13.539,,-0.347,-0.769,,-1.28,0.848,0.0,0.045,,0.791,0.056,-0.533,F
427,,P,-6.102,4.333,,1.14,0.216,4.467,,-0.649,0.008999999612569809,2.213,-2.133,-1.011,,K
428,-3.418,K,-2.119,-1.363,,0.088,1.322,-0.359,0.652,-1.054,-0.5910000205039978,,-0.622,-1.268,,G
429,,S,,,,-0.307,,-0.414,1.262,3.0,4.022,-1.272,0.018,-0.006,-1.112,A
430,,T,12.943,5.367,-3.601,-0.462,-0.011,-1.177,-1.579,0.579,0.6069999933242798,,0.905,-2.736,0.215,L
431,-7.497,N,,,-1.233,,1.164,,-1.329,-0.375,-1.4210000038146973,0.206,,1.494,-0.258,K
432,-0.943,J,0.861,0.718,0.645,-0.271,-2.563,-1.012,-2.335,0.0,0.021,,-0.224,-0.093,-0.946,E
433,20.569,T,-3.694,-0.271,-0.502,-0.006,,0.112,,-0.557,0.8209999799728394,-0.015,0.968,-0.338,0.345,G
434,19.652,U,0.108,1.249,,0.684,1.58,,-1.758,,-2.884999990463257,-0.793,-1.559,-1.387,-2.275,K
435,,S,19.844,,0.373,0.608,,,0.225,1.0,-0.5049999952316284,0.641,-0.42,-0.311,0.239,A
436,-15.249,O,-10.203,-1.927,0.196,-1.01,-1.072,2.015,-0.77,3.0,-0.8180000185966492,-1.472,1.806,0.032,-0.359,B
437,-5.309,,19.629,-0.733,-0.834,0.227,-0.082,-0.854,0.441,3.0,4.041,-0.208,0.089,0.283,0.069,A
438,-10.049,O,13.19,0.975,-1.639,-2.233,,1.024,3.0,0.0,-0.4350000023841858,,1.375,-0.919,-1.697,F
439,-14.22,,-9.659,-2.325,-0.028,-0.615,-1.499,3.899,1.085,4.0,1.037,,2.015,-1.202,-0.395,B
440,7.822,,0.216,,,8.388,2.144,,-1.009,0.0,0.059,0.332,5.971,,-0.941,D
441,-3.687,S,19.906,-1.09,-0.505,0.716,,,0.981,1.0,1.043,-0.163,-0.213,-0.084,0.278,A
442,-0.46,W,-1.77,7.224,-2.762,3.47,-3.134,0.031,-1.22,-2.287,,,0.81,-0.773,2.141,L
443,-0.1,K,0.628,-0.279,,1.256,-2.453,0.309,4.0,2.0,1.36899995803833,,-1.177,,,E
444,-6.68,X,-4.227,3.714,0.618,,0.869,-2.004,2.0,1.0,1.015,2.875,1.075,-1.727,3.296,D
445,-4.562,S,18.639,-0.622,-0.521,0.188,,-0.998,4.0,2.0,4.056,0.489,0.666,,,A
446,-3.101,S,20.203,-1.134,0.04,0.909,-0.708,-0.632,1.061,2.0,4.027,-0.323,,0.563,0.243,A
